time,node,start,end
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 7966948669, 8961975512, 5102532653, 5539961477, 5624667080, 5124333090, 5124333091, 5088770327, 5102781061, 5102781100, 5102781104, 5102781089, 8018704524, 5102781088, 4631924262, 7902720998, 7902709799, 5101448658, 5647988382, 5527375035, 5527438746, 4655013510, 4655013508, 5528099329, 5528099328, 4664304787, 5538023842, 5550663706, 5528099326, 4655013473, 5527375028, 4655013499, 5537551992, 5537552027, 4655013486, 5540029761, 5540029782, 4655013484, 5586151421, 5537552014, 5586151415, 5586151428, 5586151427, 5537488341, 436859404, 436859403, 5537552020, 5537552018, 5540029763, 5552097585, 9221188578, 9221188590, 9221188592, 5552080950, 5550586990, 5527437607, 5527437605, 4864255606, 5102781027, 8961943634, 7966916994, 7966899583, 7966916995, 7966916993, 7966899581, 7966899580, 5537917712, 7902827748, 7902827749, 7902827750, 5527375037, 7966949118, 4631924261, 4631924182, 5124032461]",5540131915,5124032461
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 5089093535, 8018738391, 7660329724, 5088770325, 5100252697, 5101342266, 8237161627, 8237161638, 4641219293, 4631924229, 5258666422, 5258665413, 8018704521, 4631924245, 5647912226, 5537917661, 4631924178, 7902827751, 5102781037, 5527375036, 5539961442, 5102781035, 5102781032, 8138536729, 7902827747, 7902831606, 5102781031, 5527437602, 4641219031, 5527438726, 5550560491, 5550663716, 8961943634, 5102781027, 5102780957, 5537488465, 5537488461, 5537488458, 5537488468, 5537488457, 5537488468, 5537488458, 5537488461, 5537488465, 5102780957, 5102781027, 8961943634, 7966916994, 7966899583, 7966916995, 7966916993, 7966899581, 7966899580, 5537917712, 7902827748, 7902827749, 7902827750, 5527375037, 7966949118, 4631924261, 4631924182, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 7855930795, 5551875821, 3969143347, 8155298669, 3969143337, 3969143335, 4079631475, 4079631476, 4079631469, 4079631463, 4079631467, 4079631464, 4079631465, 4079631451, 4079631427, 3969015051, 4079631216, 4079631215, 4079631189, 4079596239, 4079596241, 4079596237, 4079596238, 4079662332, 4627615245, 5001251303, 4627615245, 4627615242, 4627849486, 4079662330, 4079662342, 4079631194, 4079631258, 4079631253, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 7966967876, 7966967863, 7966967871, 7966967868, 7966967881, 7966967862, 5088770348, 5539961429, 5102781058, 5088770346, 5539961448, 7966948682, 5539961447, 5101448657, 5578497809, 5101448656, 7966972300, 5101448655, 7966972311, 5537488390, 3968858987, 8018719891, 4664305795, 8018700431, 4664305794, 8018697624, 3969143759, 5538023843, 436876111, 4636656284, 6661461229, 6661461242, 6661461231, 3968858976, 3968858972, 436876107, 3968858968, 5540029775, 4655013483, 4655013475, 4655013487, 4655013473, 5528099326, 5539961463, 5586144925, 5527438750, 5586130587, 5527438749, 5527438748, 5102781003, 4641219028, 5527494859, 5091044669, 5091044664, 5537488456, 4631924219, 7902831608, 5527494860, 5101448649, 5101448648, 7902723677, 7902723678, 5537917661, 4631924178, 7966907595, 5647912227, 4641219047, 5088812286, 7966907612, 5088768411, 5091020036, 7966949127, 5608591572, 4631924213, 7966922418, 5104520893, 5102780794, 7966949128, 5102780790, 5102780778, 5102780780, 7966949126, 7966899571, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 7855930795, 5551875821, 3969143347, 8155298669, 3969143337, 3969143335, 4079631475, 4079631476, 4079631469, 4079631463, 4079631493, 4079631488, 4079631491, 4079631489, 4079631487, 5551904035, 4079631506, 4079631499, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 4636709799, 4636709802, 4636709797, 4636707481, 436816089, 2964248634, 4631924268, 5102781024, 420450796, 3969143351, 5608611397, 5608611395, 5608611411, 5608611412, 420450805, 420450799, 4864185105, 5097528701, 420450748, 4079662308, 4079631261, 4864185109, 4079662317, 4079662326, 6110816029, 4079662372, 4079662373, 4079662372, 6110816029, 4079662326, 4079662317, 4864185109, 4079631261, 4079662309, 4864185092, 4864185106, 4864185108, 5551903401, 5551903403, 420450789, 4631924192, 4864256087, 5100256030, 5100256029, 5088770353, 5102780818, 5102780736, 5102780735, 5102780808, 5104520883, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 7855930795, 5551875821, 3969143347, 8155298669, 3969143337, 3969143335, 4079631475, 4079631476, 4079631469, 4079631463, 4079631467, 4079631464, 4079631465, 4079631451, 4079631427, 3969015051, 4079631216, 4079631215, 4079631189, 4079631214, 4079631189, 4079631215, 4079631216, 3969015051, 4079631427, 4079631450, 4079631434, 4079631266, 4079631484, 4079631480, 4079631473, 4079631270, 4079631471, 4079631476, 4079631475, 4079631487, 5551904035, 4079631506, 4079631499, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 5551875704, 4636709804, 5551875706, 420450803, 5551875693, 420450802, 5551904035, 4079631506, 4079631499, 4079631498, 4079631500, 4079631495, 4079631272, 4079631250, 4079631191, 4079631190, 4079631255, 4079631253, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 5551875704, 4636709804, 5551875706, 420450803, 5551875693, 420450802, 5551904035, 4079631506, 4079631499, 4079631498, 4079631500, 4079631495, 4079631272, 4079631250, 4079631191, 4079631190, 4079631195, 4079631190, 4079631255, 4079631253, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 5551904069, 5551904039, 5551904042, 3969016066, 3969016063, 436666385, 5551904053, 5551904147, 3969143353, 436847410, 3969143347, 5551875702, 5551875700, 420450803, 5551875692, 9173601360, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 5551904069, 5551904039, 5551904042, 5551904043, 5551904126, 5551904129, 5551904130, 3110817065, 3969143350, 5551904103, 5551904101, 3110817083, 3110817104, 3110817083, 5551904101, 5551904103, 3969143350, 3110817065, 5551904130, 5551904098, 3110817066, 5551904088, 3969016063, 436666385, 5551904053, 5551904147, 3969143353, 436847410, 3969143347, 5551875702, 5551875700, 420450803, 5551875692, 9173601360, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 7855930795, 5551875821, 3969143347, 8155298669, 3969143337, 3969143335, 4079631475, 4079631476, 4079631469, 4079631463, 4079631467, 4079631464, 4079631465, 4079631451, 4079631461, 4079631452, 4079631458, 4079631454, 4079631456, 4079631233, 4079631231, 4079631191, 4079631250, 4079631272, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 7966967876, 5624667082, 5672986085, 5672986083, 5586144610, 7966967883, 7966967877, 7966989288, 5124333090, 5124333091, 7966989285, 4641219045, 4641219046, 7967024630, 5102781015, 7967024635, 4631924229, 4641219293, 8237161638, 8237161627, 5101342266, 5100252697, 5088770325, 7660329724, 4641219308, 8018738389, 7966967874, 8961975512, 5102532649, 5102781054, 5624667084, 5527438740, 5102532641, 5537488399, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 5524446100, 436835252, 5551865530, 697238416, 5551865545, 5524601803, 5524601790, 366666316, 5524601790, 5524601789, 5524446092, 5524446099, 5524446096, 5524446091, 4655013588, 4655013592, 4655013587, 4655013586, 5537488392, 7966972317, 5537488391, 7966972304, 5537488397, 5586130588, 5537488398, 5539961450, 7966994785, 5539961451, 5088770346, 5539961448, 5539961449, 5106533882, 8018704517, 8018704518, 8018704519, 8018704525, 7967024631, 8018704521, 8018704520, 7966907596, 5647912225, 5647912228, 5647912227, 4641219047, 7966899574, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 7855896159, 7856719827, 7855896159, 4636709805, 7855930795, 5551875821, 3969143347, 8155298669, 3969143337, 3969143335, 4079631475, 4079631476, 4079631469, 4079631463, 4079631467, 4079631464, 4079631465, 4079631451, 4079631461, 4079631452, 4079631458, 4079631454, 4079631456, 4079631233, 4079631231, 4079631191, 4079631250, 4079631272, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 5551875704, 4636709804, 5551875691, 5608611416, 5551875692, 9173601360, 9173601371, 9173601377, 9173601366, 9173601378, 9173601369, 9173601370, 5551903420, 420450802, 5551904035, 4079631487, 4079631475, 4079631476, 4079631471, 4079631270, 4079631473, 4079631480, 4079631484, 4079631266, 4079631484, 4079631480, 4079631473, 4079631270, 4079631471, 4079631476, 4079631475, 4079631487, 5551904035, 4079631506, 4079631499, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 7966948669, 8961975512, 5102532653, 5539961477, 5624667080, 5124333090, 5124333091, 5088770327, 5102781061, 5102781100, 5102781104, 5102781089, 8018704524, 5102781088, 4631924262, 7902720998, 7902709799, 5101448658, 5647988382, 5527375035, 5527438746, 4655013510, 4655013508, 5528099329, 5528099328, 4664304787, 5538023842, 5550663706, 5539961464, 5586144925, 5539961465, 5586130585, 5527437606, 4684292421, 5551821931, 9221188579, 5552097585, 5552080949, 5552097585, 9221188578, 9221188590, 9221188592, 5552080950, 5550586990, 5527437607, 5527437605, 4864255606, 5102781027, 8961943634, 7966916994, 7966899583, 7966916995, 7966916993, 7966899581, 7966899580, 5537917712, 7902827748, 7902827749, 7902827750, 5527375037, 7966949118, 4631924261, 4631924182, 5124032461]",5540131915,5124032461
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 7966948669, 8961975512, 5102532653, 5539961477, 5624667080, 5124333090, 5124333091, 5088770327, 5102781061, 5102781100, 5102781104, 5102781089, 8018704524, 5102781088, 4631924262, 7902720998, 7902709799, 5101448658, 5647988382, 5527375035, 5527438746, 4655013510, 4655013508, 5528099329, 5528099328, 4664304787, 5538023842, 5550663706, 5528099326, 4655013473, 5527375028, 4655013499, 5537551992, 5537552027, 4655013486, 5540029769, 436859404, 5537488341, 5586151427, 414665144, 5586151416, 414665144, 5586151427, 5537488341, 436859404, 436859403, 5537552020, 5537552018, 5540029763, 5552097585, 9221188578, 9221188590, 9221188592, 5552080950, 5550586990, 5527437607, 5527437605, 4864255606, 5102781027, 8961943634, 7966916994, 7966899583, 7966916995, 7966916993, 7966899581, 7966899580, 5537917712, 7902827748, 7902827749, 7902827750, 5527375037, 7966949118, 4631924261, 4631924182, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 5551904069, 5551904039, 5551904042, 5551904043, 5551904126, 5551904129, 5551904130, 3110817065, 3969143350, 5551904103, 5551904101, 3110817083, 5551904101, 5551904103, 3969143350, 3110817065, 5551904130, 5551904098, 3110817066, 5551904088, 3969016063, 436666385, 5551904053, 5551904147, 3969143353, 436847410, 3969143347, 5551875702, 5551875700, 420450803, 5551875692, 9173601360, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 4636709799, 4636709802, 4636709797, 4636707481, 436816089, 2964248634, 4631924268, 5102781024, 420450796, 3969143351, 5608611397, 5608611395, 5608611411, 5608611412, 420450805, 420450799, 4864185082, 5097528704, 5100101351, 5100101348, 5100101378, 5100101377, 420450808, 420450813, 436843739, 420450781, 4079631253, 4079631255, 4079631190, 4079631195, 4079631207, 4079631195, 4079631190, 4079631255, 4079631253, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 5551904069, 5551904039, 5551904042, 5551904043, 5551904126, 5551904129, 5551904130, 5551904131, 5551904133, 7710550206, 7318113392, 5095304941, 7710550202, 7710550201, 4550465185, 5551904187, 3969143339, 436847406, 3969015056, 4864256203, 4864256206, 3969143337, 420450802, 5551903420, 9173601370, 9173601369, 9173601378, 9173601366, 5608611404, 9173601362, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 4636709799, 4636709802, 4636709797, 4636707481, 436816089, 2964248634, 4631924268, 5102781024, 420450796, 3969143351, 5608611397, 5608611395, 5608611411, 5608611412, 5608611415, 5608611412, 5608611411, 5608611395, 5608611397, 3969143351, 420450796, 5102781024, 4631924268, 5095249931, 5095249929, 5101341284, 5095249928, 5095304959, 5095249935, 4636707487, 4634458138, 4635126552, 7855785082, 4636707480, 7855873806, 7855873804, 7855785083, 7856166377, 7855785083, 4636707486, 7856134282, 7856134284, 4636709790, 4636707482, 4636707477, 4636709792, 4635126548, 436869939, 5551875683, 697238426, 4634458108, 5101342221, 4634458108, 697238426, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 5089093535, 5089093545, 5091020048, 5091020051, 5528058804, 4631924244, 5528058805, 5528058801, 4641219076, 4641213982, 5091023259, 5608591572, 7966949127, 5091020036, 5091020039, 4641219049, 5102780789, 5537917657, 7966899571, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 9225880193, 5101342226, 4634458108, 5101342221, 5551865550, 5551865521, 3022011241, 697238416, 5551865545, 5524601803, 5524446092, 5524446099, 5524446096, 5524446091, 4655013588, 4655013537, 4655013547, 4655013546, 4655013590, 4655013545, 4655013555, 4655013557, 4655013559, 4655013551, 4655013544, 4655013551, 4655013559, 4655013557, 4655013555, 4655013545, 4655013590, 4655013546, 4655013547, 4655013591, 4655013587, 4655013586, 5537488392, 4655013585, 4635981460, 5537488399, 5102532641, 5527438740, 5624667084, 5102781054, 5102532649, 8961975512, 7966967874, 8018738389, 8018738394, 8018738391, 5089093535, 5089093545, 5091020048, 5091020045, 5088857963, 5091020040, 5088770321, 5088785390, 5102532663, 8961943640, 5537488436, 5537488432, 5537488431, 5101376663, 5102781043, 7966922434, 5624667034, 5091011721, 5091011220, 5635284261, 5091011216, 5091039975, 5608591572, 7966949127, 5091020036, 5091020039, 4641219049, 5102780789, 5537917657, 7966899571, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 3968872959, 6077982441, 6077982439, 6077982438, 6077982448, 6077982447, 7712664005, 6077982445, 6077982443, 436847411, 3969143356, 436847410, 6110920583, 3969015056, 4864256203, 4864256206, 3969143337, 3969143335, 4079631475, 4079631476, 4079631471, 4079631270, 4079631473, 4079631480, 4079631484, 4079631480, 4079631473, 4079631270, 4079631471, 4079631476, 4079631475, 4079631487, 5551904035, 4079631506, 4079631499, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 7855930795, 5551875821, 3969143347, 8155298669, 3969143337, 3969143335, 4079631475, 4079631476, 4079631469, 4079631463, 4079631467, 4079631464, 4079631465, 4079631451, 4079631461, 4079631452, 4079631458, 4079631454, 4079631456, 4079631233, 4079631231, 4079631191, 4079631250, 4079631272, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 4636709799, 4636709802, 4636709797, 4636707481, 436816089, 2964248634, 4631924268, 5102781024, 420450796, 3969143351, 5608611397, 5608611395, 5608611411, 5608611412, 420450805, 420450799, 4864185105, 5097528701, 420450748, 4079662308, 4079662314, 4079662315, 4079662589, 4079662315, 4079662314, 4079662308, 420450748, 5097528701, 4864185105, 420450799, 4864185104, 5551903405, 5551903407, 4864185108, 5551903401, 5551903403, 420450789, 4631924192, 4864256087, 5100256030, 5100256029, 5088770353, 5102780818, 5102780736, 5102780735, 5102780808, 5104520883, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 5551904069, 5551904039, 5551904042, 5551904043, 5551904126, 5551904129, 5551904130, 5551904131, 5551904133, 7710550206, 7318113392, 5095304941, 7710550205, 436876402, 4550463124, 4649972791, 4641802050, 4641802049, 4550468503, 4550457191, 4550447262, 4550470416, 4864256205, 4864256206, 3969143337, 420450802, 5551903420, 9173601370, 9173601369, 9173601378, 9173601366, 5608611404, 9173601362, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 6081123537, 4634458115, 5095171222, 436816090, 3969143758, 4636709801, 3969143355, 4636709805, 5551875704, 4636709804, 5551875706, 420450803, 5551875693, 420450802, 5551904035, 4079631506, 4079631499, 4079631498, 4079631500, 4079631495, 4079631272, 4079631250, 4079631191, 4079631190, 4079631195, 4079631198, 4079631193, 4079631194, 4079631258, 4079631253, 420450781, 436843739, 420450813, 420450808, 5100101377, 420450800, 5551903411, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
60,"[6081092172, 6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 5089093535, 5089093545, 5091020048, 5091020051, 5528058804, 4631924244, 5528058805, 5528058801, 4641219076, 4641213982, 5091023259, 5608591572, 7966949127, 5091020036, 5091020039, 4641219049, 5102780789, 5537917657, 7966899571, 4641219050, 5104520884, 5104520883, 5104520881, 5124032452, 5102780815, 4631924197, 5102780930, 5102780926, 5102780927, 5624709457, 5537488352, 5624709457, 5527494830, 5102780938, 5537488355, 5537488353, 5537488354, 4631924180, 5102780987, 5102780814, 5102780983, 4631924251, 5102780769, 4631924261, 4631924182, 4631924178, 5537917661, 5647912226, 4631924245, 8018704521, 7967024631, 8018704525, 8018704519, 8018704518, 8018704517, 5106533882, 5539961449, 5539961448, 5088770346, 5539961451, 7966994785, 5539961450, 5537488398, 5586130588, 436835250, 4635981460, 436835250, 5586130588, 5537488398, 5539961450, 7966994785, 5539961451, 5088770346, 5539961448, 5539961449, 5106533882, 8018704517, 8018704518, 8018704519, 8018704525, 7967024631, 8018704521, 8018704520, 7966907596, 5647912225, 5647912228, 5647912227, 4641219047, 7966899574, 4641219048, 5124032461]",5540131915,5124032461
60,"[5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 5551904069, 5551904039, 5551904042, 5551904123, 5551904042, 3969016066, 3969016063, 436666385, 5551904053, 5551904147, 3969143353, 436847410, 3969143347, 5551875702, 5551875700, 420450803, 5551875692, 9173601360, 420450804, 5608611406, 5608611415, 420450805, 5608611402, 436816081, 5624709473, 5635283399, 5101432040, 5101432041, 7966908245, 7966908252, 7966908238, 7966908237, 5578497789, 5104520886, 5104520896, 4631924184, 5102780795, 4641219050, 5104520884, 4641219048, 5124032461]",5540131915,5124032461
